,Plant ID,Botanical Name,Common Name,Plant Type,Water Needs,min_water_consumption,max_water_consumption,Climate Zones,Light Needs,Soil Type,Maintenance,Flower colour,Foliage Colour,Perfume,Aromatic,Edible,Bore water Tolerance,Frost Tolerance,Image Location
3344,3402.0,Philodendron erubescens 'Goldilocks',Golden Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Yellow and green,Unknown,Unknown,Unknown,Unknown,Unknown,
3345,3404.0,Philodendron gloriosum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,
3346,3405.0,Philodendron goeldii,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3347,3406.0,Philodendron hastatum,Lance Leaf Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3348,3407.0,Philodendron hastatum 'Glaucofolium',Silver Lance Leaf Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
3349,3408.0,Philodendron hederaceum,Micans Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3350,3409.0,Philodendron hederaceum var. oxycardium 'Aureum',Golden Heartleaf Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3351,3411.0,Philodendron imbe,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3352,3412.0,Philodendron imbe 'Variegatum',Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,
3353,3413.0,Philodendron 'Imperial Red',Imperial Red Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Bronze,Unknown,Unknown,Unknown,Unknown,Unknown,images/3413_philodendron_imperial_red.jpg
3354,3414.0,Philodendron 'Jungle Parrot',Jungle Parrot Philodendron,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3355,3415.0,Philodendron lacerum,Philodendron,Climber,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3356,3416.0,Philodendron lacinatum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical","Shade,Semi-shade","Sand,Loam,Clay",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3357,3417.0,Philodendron melanochrysum,Velvet Leaf Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,"Dark green, bronze and silver",Unknown,Unknown,Unknown,Unknown,Unknown,
3358,3418.0,Philodendron panduriforme,Fiddle Leaf Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3359,3419.0,Philodendron pedatum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3360,3420.0,Philodendron pinnatifidum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3361,3421.0,Philodendron 'Prince of Orange',Prince of Orange Philodendron,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Yellow and green,Unknown,Unknown,Unknown,Unknown,Unknown,
3362,3422.0,Philodendron radiatum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3363,3423.0,Philodendron renauxii,Philodendron,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Yes,Unknown,Unknown,Unknown,Unknown,
3364,3424.0,Philodendron rugosum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3365,3425.0,Philodendron sagittifolium,Tuxla Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3366,3426.0,Philodendron speciosum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Shade,Semi-shade","Sand,Loam",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3367,3427.0,Philodendron squamiferum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3368,3428.0,Philodendron stenolobum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Shade,Semi-shade","Sand,Loam",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3369,3429.0,Philodendron tripartitum,Trident Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3370,3430.0,Philodendron 'Valery',Valery Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3371,3431.0,Philodendron verrucosum,Philodendron,Climber,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,"Dark green, bronze and silver",Unknown,Unknown,Unknown,Unknown,Unknown,
3372,3432.0,Philodendron wendlandii,Bird Nest Philodendron,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3373,3433.0,Philodendron williamsii,William's Philodendron,Perennial,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Shade,Semi-shade","Sand,Loam",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3374,3434.0,Philodendron 'Xanadu',Xanadu Philodendron,Perennial,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Shade,Semi-shade","Sand,Loam,Clay",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/3434_philodendron_xanadu.jpg
3375,3435.0,Phlebodium aureum,Bearfoot Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
3376,3436.0,Phlebodium aureum 'Fallax',Fallax Bearfoot Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
3377,3437.0,Phlebodium aureum 'Mandaianum',Mandas Bearfoot Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,,Grey-green,Unknown,Unknown,Unknown,Unknown,Unknown,
3378,3438.0,Phoenix canariensis,Canary Island Date Palm,Palms and Cycads,300 to 600mm,300.0,600.0,"Dry Subtropical,Temperate",Sun,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,No,Yes,Heavy,images/3438_phocan_phoenix_canariensis.jpg
3379,3439.0,Phoenix dactylifera,Date Palm,Palms and Cycads,300 to 600mm,300.0,600.0,"Dry Tropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Insignificant,Grey-green,Unknown,Unknown,No,Yes,Medium,images/3439_phodax_phoenix_dactylifera.jpg
3380,3440.0,Phoenix reclinata,Senegal Date Palm,Palms and Cycads,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3381,3441.0,Phoenix roebelenii,Pygmy Date Palm,Palms and Cycads,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Medium,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Medium,images/3441_phoroe_phoenix_roebelenii.jpg
3382,3442.0,Phoenix rupicola,Cliff Date Palm,Palms and Cycads,600 to 900mm,600.0,900.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Medium,
3383,3443.0,Phoenix sylvestris,Indian Date Palm,Palms and Cycads,300 to 600mm,300.0,600.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Insignificant,Grey-green,Unknown,Unknown,Unknown,Yes,Medium,
3384,3444.0,Phormium tenax 'Purpureum',New Zealand Flax,Perennial,900 to 1400mm,900.0,1400.0,Temperate,Sun,"Sand,Loam,Clay",Medium,Red,Bronze,Unknown,Unknown,Unknown,Unknown,Heavy,
3385,3445.0,Photinia fraseri 'Red Robin',Red Photinia,Shrub,900 to 1400mm,900.0,1400.0,Temperate,Sun,"Sand,Loam,Clay",Medium,White,Dark green and red,Unknown,Unknown,Unknown,Unknown,Light,images/3445_photinia_red_robin.jpg
3386,3446.0,Phygelius capensis,Cape Fuchsia,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
3387,3447.0,Phygelius capensis 'Orange',Orange Cape Fuchsia,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Orange,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
3388,3448.0,Phygelius capensis 'Pink',Pink Cape Fuchsia,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Pink,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
3389,3449.0,Phygelius capensis 'Wine',Wine Cape Fuchsia,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
3390,3450.0,Phygelius capensis 'Yellow',Yellow Cape Fuchsia,Perennial,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Medium,Yellow,Dark green,Unknown,Unknown,Unknown,Unknown,Light,
3391,3451.0,Phyla nodiflora,Lippia,Groundcover,600 to 900mm,600.0,900.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Pink,Mid green,Unknown,Unknown,Unknown,Unknown,Medium,
3392,3452.0,Phyla scaberrima,Aztec Sweet Herb,"Herb,Perennial",900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam",Low,White,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,
3393,3454.0,Phyllanthus acidus,Star Gooseberry,"Fruit,Tree",900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Medium,Insignificant,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,
3394,3455.0,Phyllanthus cuscutiflorus,Pink Phyllanthus,"Shrub,Small Tree",900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam,Clay",Low,Pink,Dark green and red,Unknown,Unknown,Unknown,Unknown,Unknown,images/3455_phyllanthus_cuscutiflorus.jpg
3395,3456.0,Phyllanthus cuscutiflorus 'Burgundy',Humdinger,"Shrub,Small Tree",900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam,Clay",Low,Pink,Dark green and red,Unknown,Unknown,Unknown,Unknown,Unknown,images/3456_phyllanthus_cuscutiflorus_burgundy.jpg
3396,3457.0,Phyllanthus emblica,"Emblic Myrobalan, Amla","Fruit,Tree",900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Sun,"Sand,Loam,Clay",Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3397,3458.0,Phyllanthus lamprophyllus,Ferny Phyllanthus,Shrub,600 to 900mm,600.0,900.0,"Humid Tropical,Humid Subtropical",Sun,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/3458_phyllanthus_lamprophyllus.jpg
3398,3459.0,Phyllanthus minutifolius,Waterfall Plant,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam,Clay",Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3399,3460.0,Philydrum lanuginosum,Frogsmouth,Aquatic,aquatic environment,,,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade","Sand,Loam,Clay",Medium,Yellow,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,http://www.anbg.gov.au/photo/apii/name/Philydrum+lanuginosum%25
3400,3461.0,Phymatosorus scolopendria 'Green Wave',Scented Fern,Fern,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,images/3461_phymatosorus_scolopendria_green_wave.jpg
3401,3462.0,Microsorum grossum,Musk Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3402,3463.0,Microsorum pustulatum,Kangaroo Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,http://www.anbg.gov.au/photo/apii/name/Microsorum+pustulatum%25
3403,3464.0,Phymatosorus scandens,Scented Fern,Fern,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3404,3465.0,Phymatosorus scandens 'Green Wave',Green Wave Fern,Fern,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Low,,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3405,3466.0,Physalis ixocarpa,Tomatillo,"Fruit,Shrub",900 to 1400mm,900.0,1400.0,"Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Insignificant,Light green,Unknown,Unknown,Yes,Unknown,Unknown,images/3466_phyixo_physalis_ixocarpa.jpg
3406,3467.0,Physalis peruviana,Cape Gooseberry,"Fruit,Shrub",1400 to 2000mm,1400.0,2000.0,"Humid Subtropical,Dry Subtropical,Temperate","Sun,Semi-shade",Loam,Medium,Insignificant,Light green,Unknown,Unknown,Yes,Unknown,Unknown,images/3467_phyper_physalis_peruviana.jpg
3407,3468.0,Physokentia insolita,Physokentia Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,Humid Tropical,Semi-shade,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3408,3469.0,Phytolacca dioica,Ombu Tree,Large Tree,600 to 900mm,600.0,900.0,"Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,"Sand,Loam,Clay",Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,images/3469_phydio_phytolacca_dioica.jpg
3409,3470.0,Pigafetta filaris,Pigafettia Palm,Fern,1400 to 2000mm,1400.0,2000.0,Humid Tropical,Sun,Loam,Low,Insignificant,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
3410,3471.0,Pilea cadierei,Aluminium Plant,Groundcover,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,images/3471_pilea_cadierei.jpg
3411,3472.0,Pilea cadierei 'Minima',Dwarf Aluminium Plant,Perennial,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green and silver,Unknown,Unknown,Unknown,Unknown,Unknown,
3412,3473.0,Pilea involucrata 'Moon Valley',Moon Valley Plant,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,images/3473_pilea_involucrata.jpg
3413,3474.0,Pilea microphylla,Artilllery Fern,Perennial,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,images/3474_pilmic_pilea_microphylla.jpg
3414,3475.0,Pilea microphylla 'Rubra',Red Military Fern,Perennial,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
3415,3476.0,Pilea nummularifolia,Creeping Charlie,Perennial,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
3416,3477.0,Pilea serpyllacea,Large Artillery Fern,Perennial,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,
3417,3479.0,Pilidiostigma rhytispermum,Small Leaved Plum Myrtle,Small Tree,900 to 1400mm,900.0,1400.0,Humid Tropical,Sun,Loam,Low,Insignificant,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,images/3479_pilidiostigma_rhytispermum.jpg
3418,3480.0,Pimenta dioica,Allspice,"Herb,Tree",900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Shade,"Sand,Loam",Low,Insignificant,Mid green,Unknown,Yes,Yes,Unknown,Unknown,
3419,3481.0,Pimenta racemosa,Bay Rum Tree,"Herb,Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Shade,"Sand,Loam",Low,Insignificant,Mid green,Unknown,Yes,Yes,Unknown,Unknown,
3420,3482.0,Pimpinella anisum,Anise,"Annual,Herb",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Dry Tropical,Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,High,White,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3421,3483.0,Pinanga caesia,Pinanga Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,Humid Tropical,"Shade,Semi-shade",Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3422,3484.0,Pinanga coronata,Pinanga Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3423,3485.0,Pinanga heterophylla,Pinanga Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,Humid Tropical,"Shade,Semi-shade",Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3424,3486.0,Pinanga insignis,Pinanga Palm,Palms and Cycads,1400 to 2000mm,1400.0,2000.0,Humid Tropical,"Shade,Semi-shade",Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3425,3487.0,Pinanga maculata,Tiger Palm,Palms and Cycads,2000 to 2500mm,2000.0,2500.0,Humid Tropical,"Shade,Semi-shade",Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3426,3488.0,Pinanga punicea var. papuana,Pinanga Palm,Palms and Cycads,2000 to 2500mm,2000.0,2500.0,Humid Tropical,"Shade,Semi-shade",Loam,Low,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3427,3489.0,Pinus pinea,Stone Pine,Large Tree,600 to 900mm,600.0,900.0,"Dry Subtropical,Temperate","Shade,Semi-shade","Sand,Loam",Low,Insignificant,Mid green,Unknown,Unknown,No,Unknown,Medium,images/3489_pinpin_pinus_pinea.jpg
3428,3490.0,Piper auritum,Ear Leaf Pepper,Shrub,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade",Loam,Medium,Insignificant,Light green,Unknown,Unknown,Yes,Unknown,Unknown,
3429,3491.0,Piper betel,Betel Leaf,"Climber,Herb",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,images/3491_piper_betel.jpg
3430,3492.0,Piper longum,Long Pepper,"Climber,Herb",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,
3431,3494.0,Piper nigrum,Black Pepper,"Climber,Herb",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical",Semi-shade,Loam,Medium,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,images/3494_piper_nigrum.jpg
3432,3495.0,Piper sarmentosum,Betel Leaf,"Herb,Perennial",900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical","Shade,Semi-shade",Loam,Low,Insignificant,Dark green,Unknown,Unknown,Yes,Unknown,Unknown,images/3495_piper_sarmentosum.jpg
3433,3496.0,Pipturus argenteus,White Nettle,Small Tree,900 to 1400mm,900.0,1400.0,"Humid Tropical,Dry Tropical,Humid Subtropical",Sun,"Sand,Loam,Clay",Medium,Insignificant,Light green,Unknown,Unknown,Unknown,Unknown,Unknown,http://www.anbg.gov.au/photo/apii/name/Pipturus+argenteus%25
3434,3497.0,Pisonia grandis,Puka Tree,Small Tree,1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam",Medium,Insignificant,Mid green,Unknown,Unknown,Unknown,Unknown,Unknown,
3435,3498.0,Pisonia grandis 'Alba',Lettuce Tree,"Shrub,Small Tree",1400 to 2000mm,1400.0,2000.0,"Humid Tropical,Humid Subtropical","Sun,Semi-shade","Sand,Loam",Medium,Insignificant,Yellow and green,Unknown,Unknown,Yes,Unknown,Unknown,
3436,3499.0,Pisum sativum,Pea,"Climber,Vegetable",2000 to 2500mm,2000.0,2500.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,High,White and pink,Mid green,Unknown,Unknown,Yes,Unknown,Unknown,images/3499_pissat_pisum_sativum_semi_leafless.jpg
3437,3500.0,Pisum sativum 'Snow Pea',"Snow Pea, Mange Tout","Climber,Vegetable",2000 to 2500mm,2000.0,2500.0,"Humid Subtropical,Dry Subtropical,Temperate",Sun,Loam,High,White and pink,Light green,Unknown,Unknown,Yes,Unknown,Unknown,
3438,3501.0,Pitcairnia paniculata,Red Pitcaimia,Bromeliad,900 to 1400mm,900.0,1400.0,"Humid Tropical,Humid Subtropical",Semi-shade,"Sand,Loam",Low,Red,Dark green,Unknown,Unknown,Unknown,Unknown,Unknown,
